-30,43,-1,54,35,0,37,15,30
-27,42,2,47,31,-2,36,18,29
-26,42,4,48,33,-5,35,18,26
-23,42,4,57,41,-5,35,15,26
-19,42,1,49,41,-5,35,16,27
-12,46,2,44,42,-5,35,19,27
1,51,9,47,41,-3,37,19,28
14,57,13,55,41,-3,38,21,31
10,60,10,58,37,-7,38,25,33
0,53,7,59,37,-9,35,25,33
-11,48,4,57,39,-10,33,25,32
-13,47,5,58,33,-7,32,26,30
-15,46,6,59,29,-3,32,24,28
-19,45,4,57,28,7,32,19,28
-21,44,3,63,26,8,32,16,27
-25,42,2,64,14,2,35,16,29
-25,42,0,58,2,0,36,15,29
-26,41,1,51,-7,0,33,14,29
-31,41,0,50,-11,0,33,14,29
-41,36,-3,50,-10,0,33,14,29
-39,37,-5,43,-9,0,35,14,29
-36,39,-4,38,-11,3,37,14,29
-33,42,-3,37,-12,4,38,14,28
-30,42,1,33,-12,4,38,16,28
-28,42,4,31,-14,6,38,16,28
-25,42,3,30,-17,7,38,15,27
-20,42,3,26,-16,9,37,14,27
-21,43,3,25,-11,12,37,13,25
-22,42,3,27,-7,16,37,11,26
-19,43,3,29,-1,18,37,13,27
-8,49,10,28,4,16,37,15,27
4,54,14,28,0,16,37,14,27
7,56,11,35,2,10,38,17,34
0,55,6,41,10,8,37,23,35
-11,50,4,40,19,8,32,22,33
-13,47,5,38,16,8,31,18,30
-14,46,5,33,19,7,32,14,29
-17,46,4,33,30,4,34,12,28
-20,45,3,30,37,0,36,13,28
-22,44,3,30,36,1,35,13,30
-23,44,3,36,37,4,34,13,28
-21,43,2,33,39,2,33,12,30
-23,44,1,29,40,-1,32,14,29
-28,41,0,35,39,0,33,16,28
-37,37,-2,47,41,0,36,15,30
-37,39,-3,43,41,0,37,14,31
-30,42,-2,46,45,0,37,14,31
-27,43,0,46,46,0,37,13,32
-28,43,0,44,45,0,34,15,33
-27,42,1,50,41,-2,33,17,32
-24,42,0,49,37,-3,32,18,32
-23,43,1,51,30,-3,32,17,29
-25,43,1,53,23,-7,32,18,30
-24,43,2,48,25,-10,31,18,29
-24,42,3,51,21,-6,33,16,27
-24,42,4,49,20,-8,33,12,28
-25,43,2,46,25,-8,34,13,28
-19,44,3,47,30,-9,35,14,27
-5,46,6,55,41,-8,34,16,29
13,57,11,60,39,-7,35,24,33
4,57,9,64,37,-7,35,27,35
-7,52,5,67,34,-9,31,30,35
-11,49,4,64,30,-7,29,28,33
-12,47,6,62,25,-3,29,23,31
-11,47,7,62,20,0,30,21,29
-14,46,6,62,14,0,32,19,28
-16,46,6,61,9,0,35,18,28
-19,44,5,57,1,0,37,17,28
-20,45,5,50,-8,1,36,16,28
-19,45,7,48,-10,1,33,16,28
-21,44,5,45,-11,0,32,17,29
-25,40,1,42,-14,2,32,16,29
-44,35,-1,43,-16,5,33,14,29
-46,36,-3,41,-14,7,36,15,29
-33,41,-5,41,-13,8,39,16,31
-30,43,-4,39,-11,9,39,17,32
-31,42,-1,35,-13,12,37,17,31
-30,41,2,32,-17,13,35,15,30
-27,41,3,30,-16,13,34,14,28
-24,41,4,31,-12,15,35,14,27
-24,41,4,29,-10,14,35,13,27
-23,44,2,26,-5,12,37,14,28
-21,44,3,24,5,12,37,15,27
-17,44,4,25,9,12,35,13,28
-10,48,5,22,10,7,34,15,28
0,51,9,22,12,7,35,15,31
5,54,10,28,18,5,38,16,32
0,53,9,26,17,2,39,17,32
-8,50,6,28,19,2,36,18,30
-12,48,5,42,26,7,35,16,29
-15,46,4,44,30,4,32,15,29
-16,46,3,35,30,0,31,16,28
-18,46,3,45,35,9,33,17,28
-18,44,3,51,39,3,35,14,28
-19,45,2,41,39,0,33,14,26
-21,45,3,43,45,-2,32,15,29
-22,44,3,41,48,0,33,17,28
-23,44,2,43,48,0,35,17,30
-26,43,0,44,48,-1,35,17,30
-38,37,-2,42,49,0,37,17,30
-41,37,-3,48,48,1,38,17,32
-35,40,-3,50,45,1,34,19,30
-31,42,-2,48,46,0,33,17,29
-27,43,0,48,42,-5,35,17,28
-25,43,3,48,40,-8,37,17,28
-20,44,4,41,37,-7,37,19,27
-19,44,4,42,39,-7,38,18,25
-20,44,3,41,37,-7,37,19,25
-19,44,4,43,37,-7,36,19,24
-14,46,5,42,37,-8,37,19,24
-7,49,7,45,37,-10,38,20,25
-3,51,7,48,37,-10,39,22,26
-1,50,7,50,37,-8,37,23,27
-5,50,3,52,37,-5,35,23,28
-14,51,0,55,31,-4,33,25,30
-16,48,0,60,25,-2,32,25,30
-12,48,2,67,20,0,32,24,30
-14,48,4,71,8,1,34,23,29
-13,48,5,70,-1,1,35,24,29
-12,48,4,63,-6,0,36,19,27
-13,46,6,48,-5,-1,37,16,26
-12,46,8,46,-3,0,37,15,26
-9,48,10,47,-2,0,37,14,25
-16,48,7,45,-9,1,36,13,26
-23,38,4,41,-14,3,33,12,26
-51,32,-4,37,-14,4,34,13,27
-56,30,-10,34,-14,3,38,16,29
-38,37,-13,29,-14,5,40,17,30
-26,48,-8,28,-12,4,42,16,30
-31,47,-1,24,-8,3,41,16,30
-34,39,0,25,-3,8,37,16,28
-32,38,0,31,1,12,35,14,27
-24,41,2,32,6,12,33,14,27
-22,42,3,29,6,11,34,15,27
-21,43,6,30,10,9,35,14,26
-17,44,7,30,14,9,35,17,28
-14,46,7,40,17,12,34,17,26
-12,45,5,49,12,8,31,16,32
-1,50,6,49,6,5,32,20,32
1,54,7,51,14,7,33,22,29
0,52,10,50,24,3,34,23,32
-6,51,5,39,32,-1,34,22,34
-8,51,3,37,37,0,30,20,31
-12,48,3,41,41,-5,33,17,32
-10,48,5,43,41,-2,31,19,31
-8,49,6,39,41,0,31,21,31
-10,49,6,40,42,0,33,21,30
-13,47,6,46,42,-1,32,20,29
-14,47,7,48,40,-1,31,19,29
-11,48,7,48,39,0,30,20,29
-10,47,9,50,36,2,30,19,28
-14,48,8,55,29,0,28,17,30
-29,39,1,52,26,-4,29,17,30
-48,32,-4,59,24,-2,34,14,32
-64,26,-12,57,26,-4,37,12,33
-53,30,-14,54,31,-5,39,15,34
-30,45,-8,50,32,-5,38,17,35
-28,47,-3,50,31,-6,34,20,32
-30,42,1,57,41,-8,32,22,31
-26,40,4,59,44,-5,30,21,29
-20,43,7,52,30,1,29,19,30
-17,44,8,57,20,2,29,19,31
-16,45,7,58,12,3,30,20,27
-14,46,6,60,12,2,32,19,27
-14,45,5,56,6,1,30,19,27
-10,48,6,55,6,1,33,21,28
-7,49,7,58,9,0,36,21,30
0,50,10,60,5,2,34,21,31
-2,51,10,59,1,3,32,24,30
-9,50,4,57,0,2,28,26,32
-12,50,2,52,-7,3,26,26,33
-15,48,2,49,-10,4,27,27,32
-12,48,2,44,-10,5,30,26,36
-10,50,2,40,-11,10,32,20,33
-10,48,5,37,-10,14,32,17,32
-9,47,7,37,-8,16,31,17,31
-9,49,8,35,-10,18,31,15,30
-10,49,8,33,-9,19,31,15,28
-10,47,8,30,-4,17,30,17,29
-10,48,8,29,-2,20,30,17,29
-10,47,6,30,-3,18,32,17,29
-15,43,6,25,-3,17,31,18,30
-35,41,0,24,0,17,32,16,30
-48,34,-8,25,1,19,33,13,31
-46,36,-10,20,1,16,37,14,35
-32,44,-7,17,1,14,40,17,35
-32,45,-3,24,11,16,39,14,32
-31,41,0,25,13,15,36,12,32
-29,41,0,22,12,8,32,14,31
-27,42,0,29,10,13,30,13,28
-25,42,1,43,13,17,30,11,27
-23,43,4,44,17,10,30,18,31
-22,42,5,38,17,7,30,19,26
-17,45,2,46,19,6,28,12,27
0,48,4,55,20,2,29,16,31
15,55,10,56,21,1,33,23,35
16,60,10,55,29,5,36,21,35
3,56,4,55,37,2,35,23,37
-12,50,0,56,37,-5,31,22,37
-13,48,0,55,33,-6,28,21,35
-12,48,3,57,32,-10,30,21,33
-11,47,4,61,35,-12,30,23,32
-10,47,5,57,35,-4,31,20,28
-8,48,7,57,38,0,30,18,29
-8,49,8,55,36,1,28,19,29
-6,49,10,54,33,2,26,18,28
-8,48,10,58,33,1,26,18,28
-15,46,7,57,32,0,26,17,30
-38,37,0,54,28,1,28,17,30
-60,28,-8,59,26,2,34,17,34
-56,30,-10,62,26,-2,37,18,36
-41,36,-10,62,27,-1,38,20,37
-32,43,-7,65,28,0,34,23,36
-26,45,-1,67,25,0,27,27,35
-26,43,1,64,20,3,24,26,33
-25,41,4,64,18,3,25,25,29
-23,43,6,62,14,0,28,24,29
-21,44,7,57,3,0,31,20,28
-20,44,7,56,-5,0,33,17,25
-15,46,5,49,-18,0,33,17,26
0,49,5,44,-24,3,32,17,26
8,51,9,42,-23,1,35,16,28
8,57,9,37,-24,2,37,17,31
1,56,6,38,-19,3,38,19,30
-10,49,1,33,-16,3,37,19,31
-14,50,0,32,-16,5,33,19,33
-16,49,0,36,-13,9,32,17,33
-14,47,1,31,-7,11,31,17,30
-12,47,3,27,-1,13,34,16,30
-7,50,5,21,5,16,39,14,30
-8,50,7,19,11,17,39,12,29
-12,46,5,18,10,18,38,12,28
-15,46,5,21,11,18,36,12,26
-19,45,4,24,11,13,35,14,28
-21,45,5,24,12,12,33,17,28
-22,44,6,28,14,11,33,16,27
-23,42,3,33,22,13,33,16,27
-21,44,2,35,23,13,34,17,28
-26,45,0,40,23,15,37,16,27
-34,42,-1,49,23,15,37,13,32
-38,40,-5,51,22,15,37,12,35
-39,39,-6,44,22,11,35,13,36
-32,41,-5,46,26,12,33,15,33
-27,43,-3,50,26,7,33,16,32
-25,42,1,48,26,3,33,17,30
-25,42,6,49,25,5,33,19,26
-20,44,7,50,24,2,34,18,26
-14,44,7,52,25,0,33,21,26
-13,44,6,46,23,0,34,21,25
-10,47,7,48,21,0,33,19,25
-2,51,10,55,20,-1,33,19,27
9,53,13,55,18,-7,34,23,28
8,55,10,58,17,-10,35,22,31
-7,53,5,62,17,-16,33,23,32
-10,50,3,66,19,-17,32,25,32
-5,50,2,57,23,-17,33,25,31
-14,49,5,56,32,-9,34,23,28
-18,46,4,55,38,-5,33,21,27
-19,44,2,64,46,-2,32,21,27
-21,44,2,75,43,8,30,19,29
-23,44,2,72,34,8,27,25,29
-23,44,2,71,35,3,28,25,28
-22,43,3,62,34,0,33,25,25
-22,44,3,62,27,-2,35,24,27
-21,45,3,60,17,-2,35,24,28
-21,45,3,63,13,0,34,23,27
-21,45,2,68,6,-1,35,23,28
-26,42,0,66,-3,-2,35,22,29
-32,41,-1,65,-10,-1,36,22,28
-36,39,-3,57,-16,-9,35,23,31
-33,40,-3,49,-19,-9,34,24,30
-31,42,-2,44,-25,-5,33,24,28
-30,42,0,38,-22,-6,31,25,28
-29,42,2,31,-19,-1,30,25,28
-29,41,5,30,-19,3,33,23,23
-23,42,5,31,-17,2,32,19,26
-13,45,8,31,-21,3,30,21,27
